user_id,beauty_avg_rating,source_avg_rating,source_minus_beauty_avg,beauty_rating_count,source_rating_count
AEPX4YWQ5GD4HBPTAD6OZUGXIEJQ,5.0,5.0,0.0,1,1
AGAUJ33EHAZ5WAGQE6VWTNF2ZFKQ,2.8,3.6667,0.8667,5,3
AG6KA6PIWRHQFA4Q3O5VST6FKW3A,5.0,3.8,-1.2,1,5
AEMKORTO756UMSN4L33LNZ4UVSXA,1.0,2.0,1.0,1,1
AH3MQLMEY3BNAMMQNF54DAQXIJSQ,5.0,5.0,0.0,2,5
AHJBJ6PA3ELR242B2PMUY3KVMYVQ,5.0,5.0,0.0,1,1
AEGFYQ5LEKEVM6FVCYC2SQHCFWEA,3.0,4.75,1.75,1,4
AGCA3HJ5BSCAN7ZFPALVXJJR3HBA,1.0,1.0,0.0,1,1
AE7CS3ULH6N4AEBCLHO7XGPVWETA,4.0,2.1667,-1.8333,2,6
AGAGR544GOTOFHHH37WRSCEWOHCQ,5.0,5.0,0.0,2,3
AEJL4VU35GGKBFUYQ3CRQJIJGQEA,5.0,4.0,-1.0,1,1
AE56RS6OOTLSMS2VM62EPKFT6COA,3.0,4.8182,1.8182,1,11
AENYD5HZMFCAH4XAB3P2WG5PDQGQ,3.5,3.6667,0.1667,2,3
AFRE63RQBTGMSILOD3KN76QEGD4Q,5.0,5.0,0.0,2,2
AGGPJRWNLYLVZ2DLRCTCQFHIKZEA,3.5,3.6,0.1,2,10
AHL3B7UOHAQAXNGML5ADQWIM5PRQ,5.0,5.0,0.0,2,6
AFHPM5NHAE4LJQRG5IHPEUDMQAAA,5.0,5.0,0.0,1,1
AFBCGPR3OUW5H52VWBVFCSUK5MGQ,5.0,4.1765,-0.8235,3,17
AGH6NVYF4RW3MQAIV6TKZMLL7WKQ,3.4,5.0,1.6,5,2
AGLRMNZFXLCINGCF7RH36Q57NFKA,5.0,5.0,0.0,1,3
AGXH6UPY6AIWU7I26MOJL6CNGF6Q,5.0,5.0,0.0,1,2
AHSGYF2ZNE4CCKXJETKSBIYMIXTQ,2.0,5.0,3.0,2,8
AFRZ5OEU27MMZNJBQ7CA6ARBDDXQ,5.0,4.5,-0.5,1,2
AGHST2U6B4PBLL53DZHGJXMBPHVA,3.6667,3.6667,0.0,3,3
AHI2UQTLG22Y5M75M6OTFIF6EY7A,5.0,3.0,-2.0,1,2
AFJKONZFSUWXGDUVAJSC5YITBTCQ,1.0,1.0,0.0,1,1
AGS3DOQN4HXR7IHOQLISZFQFLYIA,1.0,1.5,0.5,1,6
AGECTLF4RQACGL75Z6NTCJTNIXRQ,4.75,5.0,0.25,4,7
AGFQ2DOSPIQD7QMPHOCFLYNF7T4A,1.0,5.0,4.0,1,1
AEWU7L6UXMF32YBEB2VTO6UMCF2A,5.0,4.7143,-0.2857,1,7
AHKZFVIRT6ODB7XS5W3I7ZGUHIQA,5.0,4.0769,-0.9231,1,13
AHLSEJTVG3YLJBOQCKZO2PZ4UBOQ,3.0,1.0,-2.0,1,1
AHPNZITNSLVXUUPV2L23EG763DGA,5.0,5.0,0.0,1,1
AFJLJ6COMDRJRBOBV5ZSR2EQ6SGQ,5.0,4.5625,-0.4375,2,16
AGML3N46OR4ZSII4OLH755QNG7LQ,5.0,5.0,0.0,1,2
AG7GA2MMU3VYU2N3SWPDA5W6VKZA,4.1667,4.75,0.5833,6,4
AEPRHVXPBPNCOSZ6AJK6GDRZBUSA,5.0,5.0,0.0,3,3
AGQWBVCP4K4QPVAP3345VMKNN3DQ,5.0,4.3333,-0.6667,1,3
AHUHG3JATN4N4IG5PA5OPTAI2OJA,2.0,4.0,2.0,1,1
AECF3MLDBNULPZI666P3ONOYZMRQ,5.0,5.0,0.0,1,4
AFQGYJQ44R6CFNFJX7JETIN4BFWQ,4.0,4.0417,0.0417,1,72
AGSKJWGC5BPDJNVEQBLNFT77Y4RA,5.0,5.0,0.0,1,1
AEX2UYTJQBQPC47VEL4MNDSNVS4Q,4.0,5.0,1.0,1,1
AFRARDETZZP4PSBMDNKUP3UR33SA,5.0,1.0,-4.0,1,1
AHEQX624MFMMRINXDV7OK5JH75SA,5.0,4.0,-1.0,1,2
AEJ3JHEYG3HKB34KDCE4UYVUXEIQ,4.1,4.1875,0.0875,10,16
AHDYQK3FTCXJLU5KXPNRJIGXHMMA,4.0,5.0,1.0,2,6
AH6JC5MUDPZ7NHJPS2PJYLJQGSEA,5.0,5.0,0.0,2,3
AG3OJYBCOUMNBIHDX4NTYZCILAJQ,5.0,4.2273,-0.7727,1,22
AHYS3SIB7MZD2LIWX3RMHEMA2VOA,5.0,4.0,-1.0,2,2
AEWQI25547POJRYECTCY2AAYW22Q,3.3333,3.6667,0.3333,6,6
AHQOEI56CAQAGAR6XDI22WCKW3BA,5.0,5.0,0.0,3,1
AF4D3EOX7HPQBK7UE72OVJWLHL2Q,4.4286,4.4286,0.0,7,7
AFNRXHW565LWBDQ5CAPZKKRBQSFQ,5.0,4.75,-0.25,2,4
AEM2RL6N427PVWDZVZ6S7YGLILNA,1.0,5.0,4.0,1,1
AGD5MEUKPGUF43WDV5DAKQQ4ZDVQ,5.0,4.9524,-0.0476,3,21
AFZBM3WN7VZDDHX2WUQFEXI6AEIQ,2.0,4.3333,2.3333,1,6
AHU4FRV37FIY6V5737NX6FQEYPXQ,5.0,1.6667,-3.3333,1,3
AEH2WOVHD73QTRA3ZOQLR4TQONKA,5.0,4.6,-0.4,2,5
AHB2Z7QDMJQTTX7HDANSFHLM4D5Q,5.0,5.0,0.0,1,1
AHBSIZLWRNAMMT52WK3JEIHKIBCQ,5.0,4.0,-1.0,2,1
AEZPSQGDSGT4UX4PQHOUDQBZ6BEA,4.5,4.8889,0.3889,4,9
AHABKEM3ARNSUTVAPN7XACX7J5FA,5.0,5.0,0.0,1,1
AELTHTXMK46SFC66EK2ED25KHK7Q,5.0,5.0,0.0,1,2
AECIU5MVFCLYGOGA6I24R4Z6YHLA,5.0,4.4444,-0.5556,3,9
AFVY4ZJYVMKBW5O6YVTXHH3SZR4A,5.0,5.0,0.0,1,3
AHXOI4EXMG4CPDKJ7N62CT73NE7A,5.0,5.0,0.0,2,3
AFH56NLDINXBX6WNZCNVUGBTOUQA,5.0,5.0,0.0,1,3
AFQQCHVHFPYDWA667NC4EVPTENGQ,4.5,3.2143,-1.2857,4,14
AGCHH3GF4DLLWBLXHFY7Y3GYX5NQ,4.0,5.0,1.0,1,1
AECVYSJE27FZRVRSV6ADFVGFSWMQ,3.0,4.0,1.0,1,2
AELM2SZIX2RRPYUQA4VZCROAZOEA,5.0,5.0,0.0,1,1
AFURSBKDCVCLCJWOS45YD5A4T7CA,5.0,5.0,0.0,1,1
AF7YQNMNW23N6SANXQF4SWVAJUUA,5.0,4.4286,-0.5714,1,7
AEYKB4CTHX353XWKJQO3JVXBTRDA,5.0,5.0,0.0,6,1
AHBUWHPHJKOHUKT3TZUHEN5LYTTQ,4.0,5.0,1.0,1,1
AHK2KHP2BTAG5RL7USNMOM5XO5NA,5.0,5.0,0.0,1,1
AERNSXUBHALUS6NKWCP25VXI5LDA,5.0,5.0,0.0,1,6
AF5AFKTMJUIRURNFRY5XSSQ3MD4A,4.0,5.0,1.0,2,2
AGTXH4KRN4M7RM3YFSMKPWKTLYYA,5.0,5.0,0.0,2,2
AEQM55WQFXWELTCZ5TRVQAI6KIAA,4.0,4.0,0.0,1,2
AFGHI4IR55K5YORTG3HAX6G27JNA,3.0,2.0,-1.0,1,1
AEB6S26DNMPCXHZHKIVDZPMQ5F2Q,5.0,4.0,-1.0,1,3
AGZRETXZ4PBEZNQ3MQTSJ4GDINYA,2.5,3.0,0.5,6,2
AHOJMF64FQPNRPULO3U4ZWY4TWLQ,5.0,4.1667,-0.8333,1,6
AEP476PCR774PJHF273VF6NBXBKQ,4.0,4.9091,0.9091,2,11
AGG6BK6Y6QDKRIT3JLCPLCUHQR5Q,1.0,3.0,2.0,1,2
AF7U4H2ZMAZOJXKI3LX7HRR4WZTQ,5.0,5.0,0.0,2,2
AFYK3FLQTLFZ3NBDUIUW6PRVICDA,1.0,1.0,0.0,2,3
AFM3MXAVC6IONG4ZK2V6ENOQ2HBQ,5.0,5.0,0.0,1,2
AHDPU6J5WW3POAORCAIBOHIZX7KA,5.0,4.7273,-0.2727,1,11
AFED46XEK55HRJBIVMT6O6XSULFA,5.0,5.0,0.0,2,1
AESFF4XE22GSXFJQWSKC72YGP62A,2.3333,4.5,2.1667,3,8
AGN6YGN2J5KYR5OHC6IEMWPOVTNA,5.0,5.0,0.0,1,2
AEZI4HSIP6P2TXUSIDN6TP53WFZA,1.0,2.5,1.5,2,2
AERIY4MNVIMIOUT6PUZJUYIQWGUA,4.3333,4.25,-0.0833,3,4
AGAFAD27WTBBD6P5VM355ZQMUJPQ,5.0,5.0,0.0,1,2
AHB3QA2VX3RBV2KKJPBHDAZA4C3A,1.0,4.3333,3.3333,1,3
AFD2EGUTX374ZDYI3MM7EBOW5J2Q,5.0,5.0,0.0,1,1
AEEB42KFDFAVQSYHD4NFXXTP36DA,4.0,5.0,1.0,1,6
AGD3NVGTSG6TRFTP62WCSMYRIKYQ,4.75,3.8571,-0.8929,4,7
AE7QBOGYFCYJ6LC34HSNS4UVAFQA,1.0,3.125,2.125,2,8
AEAEBT2LQAMDCDEJEPP4SLITZ5VA,4.0,4.8333,0.8333,1,12
AG5EFM2VG3LODSO4SS4DNERR4YFA,1.0,2.75,1.75,2,4
AGGFIZWJEEZTHRDGY7UIVEJFKRNA,5.0,5.0,0.0,1,2
AFHPHBJQTDRAPP2KGRZMWIUAPNXQ,4.0,4.6,0.6,1,5
AHRES3ZGQB35DWQ24MI6YXWSIUYQ,5.0,1.5,-3.5,1,2
AFMDTHSASEV5DAJJAIJGVRWQSWXQ,5.0,5.0,0.0,1,1
AEOONUZG2F5REDCIPK55LVH7GV4A,5.0,4.0,-1.0,1,1
AFQKGNC6TEICU3NGGLS2ZEWV7XHQ,5.0,4.625,-0.375,1,8
AHUM7GJASNJUOJ2NMDNDTAVOWMEA,1.0,1.0,0.0,1,1
AGXBKVTEPQZ3AKQKI5OU553HTLEQ,4.0,3.25,-0.75,2,4
AECVBA75EK7XNKKNIPDKLXD2D2XQ,5.0,5.0,0.0,1,2
AHIHAQB47LURMCFR7RAWYU5HYOKA,5.0,2.25,-2.75,1,4
AGCJOFTGQZV3R6M7M6Z5NUVTMVQQ,5.0,3.6667,-1.3333,1,3
AG3ZCM5P5XAZB5GTPJ7WXGWRBD5Q,5.0,5.0,0.0,1,6
AHGBZOUHGW6FOZWKZW3F3VIP2DQA,2.0,1.0,-1.0,3,1
AEPVN6CBFGHJ5NWRM34Q4UMJ2D4A,2.0,1.0,-1.0,1,1
AFKBRI7Q25YH6MBMDZYRVHSWOKDA,2.0,4.0,2.0,1,1
AHXNXFHKUMUVTWWSFBOKG2E4CCEQ,3.0,5.0,2.0,2,1
AF5LGLAJI5DBMOA5SFXWXHX6ELJA,2.5,5.0,2.5,2,2
AHHXDUHGWVOBZO6QYXGSSH22D57A,1.0,5.0,4.0,1,3
AFRG7FCZE6BHWZWZLEDR2VALI5VA,5.0,5.0,0.0,1,4
AG4N7HZVH65KLEWLAUDZMDJMLHYA,5.0,5.0,0.0,1,1
AGU34SFDOQ2NC6PHR27TCOMX3JEA,4.5,4.0,-0.5,2,1
AER5SD7HHVRIZLS3GQCYKBW6D7CA,5.0,4.0,-1.0,1,1
AHOSIDEM7FDQVIZPH5MZ6SPOUY7A,5.0,1.0,-4.0,1,1
AHRGDYNH5SZA2IPT7FEDWRVMRSKQ,5.0,4.0,-1.0,1,2
AETZHFZJCJR72FZ2L2FR6VZQJ5XQ,5.0,1.0,-4.0,1,1
AFB77TVHLGJZSPR6DVUPACMJKKBA,5.0,1.6667,-3.3333,3,3
AHQ26ZZXOSNZDRY2WGW77IIQ6ZLA,3.5,4.3333,0.8333,2,3
AGDDD5IA5PANFK5X3YC5BHPHOPOA,5.0,4.3333,-0.6667,2,3
AF3L6CMWF22PGCX5V3UQ5EWT4WLA,5.0,1.0,-4.0,1,1
AHLHXD6LA44LOB5A4D7TWER5FGJQ,5.0,3.8,-1.2,1,5
AG66Z3UNQ6J4YCCO3HWNU643G7ZQ,2.0,4.75,2.75,1,4
AE6WT56HWPUCD3J4R36C5SXQEFMA,5.0,2.0,-3.0,1,2
AGT3XEBUPQR4EZ4M5HECM5RPJJHQ,5.0,5.0,0.0,1,6
AHWGMSCVE6L4ZNG2L7EKEY4GPKDA,5.0,5.0,0.0,1,1
AH6DHMCYY4XOPWTG7A3YTOKMFABQ,5.0,4.8333,-0.1667,1,6
AE4AFF5VXJ3KGG4BVCFI4UFIHKVQ,5.0,1.0,-4.0,1,1
AG3TFWSDALCK4XI4VBUQBKOL3IOQ,5.0,4.3333,-0.6667,1,3
AHF7ZI5ZEYK3DP7PMNH6SL2H5FGA,4.0,4.0,0.0,1,1
AENTECVYXJKSESLTOZ5EVLOWWTUQ,4.0,4.25,0.25,3,12
AHHM2DN24BLS4UKXU5OZHNOE4AZA,5.0,4.75,-0.25,1,4
AGB3C2NWMQAHAL26W26DBHPYPNCA,2.0,1.6667,-0.3333,1,3
AHZ2Y2OVODOXEV526AINBJWOHOYQ,5.0,5.0,0.0,1,1
AGJ4HTDCHN77ZQBX6TOKQS5FFIGA,4.3333,5.0,0.6667,3,2
AH5BBDYB4JRNDTR6DTSWUXQNMDZA,5.0,5.0,0.0,1,14
AHKJY277YUIGBA7R2ETIVZASWWLA,5.0,4.7273,-0.2727,3,11
AGMXQZLVDOI32VEJFFAO6LJDZRJA,2.0,3.5,1.5,1,4
AFX7AUOAOACNPCQJO5JQRCQIOGTQ,5.0,4.5,-0.5,1,4
AEVCV75UFMSZAKXPTVSX7DPVRZJA,3.0,4.0,1.0,2,12
AHN62RX4745YHXPY52MB76PLVS2A,5.0,1.0,-4.0,1,2
AFTODIQFUZPVC6BNJRJJADK6LMPA,4.3333,3.3333,-1.0,3,3
AF3UQ6RWU2XUNQMNVK7RNBSP2VEA,5.0,5.0,0.0,1,2
AFY3WT6AXMBWULCJFKSM2JTTF3UA,4.0,5.0,1.0,4,10
AH5NGKQLNT4DJRIQ3WCGXKBEVUEA,5.0,5.0,0.0,1,1
AGWCN75N7VGSIRLT66ZMWTFH5FPQ,4.0,4.0,0.0,1,3
AEAYDYOTCRVIMOQQVLWYNJ62PV4Q,4.0,5.0,1.0,1,1
AHJZ3SDHZXTK3N3LWSJ76C4F7JHA,5.0,3.0,-2.0,1,2
AEWJTOOEJUUGBHMZS7G3PDWYEBAA,4.0,3.0,-1.0,2,1
AER22TWKOWRLV6CMIJHNJI4I7HQA,4.0,4.3333,0.3333,2,6
AG6RGV63XOTWJEZ4N5QKCEUEUBGA,5.0,5.0,0.0,4,5
AESEIEYHXWYJEHEFNF2RGKEX6P3Q,3.0,4.0909,1.0909,1,22
AEOIXHFZMWKFOJOHE4UJQS3MCHFA,2.0,5.0,3.0,1,1
AG6I3EU35RWZJTKABUNW7RGBBXTQ,1.0,1.0,0.0,1,1
AEJYQSMYR3UPCNVWO2JCHW2EBSRA,3.0,5.0,2.0,2,4
AHOH2YNGZT7GNUMVZSZ43UDPPYZA,5.0,5.0,0.0,1,1
AG6FV7KHY2NZDWS4VCXX7W4PYN4Q,1.0,4.0,3.0,1,4
AGTLEX4DJGTZFSK4CDR6KT2ZKC3A,4.25,4.0,-0.25,4,4
AH4645IMBQ45F2WK3BTNOAJRJTEA,2.0,4.0,2.0,1,1
AHYG7GY2363MY3HIJ6SJPJNXIFZQ,3.3333,2.4,-0.9333,3,5
AH2HTRUWJ24UYMHM27NPTL6BYEHA,5.0,4.6,-0.4,2,5
AEZUTAECRHLKGOYT6IWBZ5THAJBA,5.0,5.0,0.0,2,6
AFIVFAJNPUXWLYZ75UQIL7ZVJQGA,2.6667,3.7143,1.0476,6,7
AF5H5QPIDQM7HLJDSQN7LODMXCDA,3.1429,5.0,1.8571,7,1
AHKM3TZINIHIJ4FMRLYGR3KNDV6Q,4.0,4.0,0.0,1,1
AHDN5KZGFOLCXAT4K5I7PQ4IKISQ,4.0,4.0,0.0,1,1
AHO42Z3FGM6I7TFHJZTVV3IHKSJQ,4.5,4.6,0.1,4,5
AFKKAGPHQXD4R5L22ZLLFEWWGCUA,5.0,5.0,0.0,1,1
AHWGP2Q3WYDRYBKRBG2EIEG57FPA,2.0,2.0,0.0,1,1
AHU6GQZEXJ5N36AHHHSLPKJ6KDEA,2.0,2.5,0.5,1,2
AFE4INB3JTXCL2EXZHDE467ILC3A,5.0,3.8,-1.2,1,5
AHUST4S5NTKQSGVPQI4XMMZZAYDA,5.0,5.0,0.0,1,1
AG4RCXKPTC6QRORJLUSBY4SO2IAA,3.0,4.3333,1.3333,1,9
AE3QQEZUHUUHMYVHTX5YTLG47LVQ,2.5,3.0,0.5,2,1
AHUDQYNGKYQIY5SYBUTYLDQHVU7Q,5.0,5.0,0.0,1,2
AGNOH7N5SLLSCB757W2EYMQ4SVDA,5.0,5.0,0.0,1,2
AE5YRCLE7CRLB2R65LV27HREEBZA,5.0,4.5,-0.5,1,2
AHRIIX6BBILEHKIQF6W7VAI3KLBA,3.0,5.0,2.0,2,4
AFGSBPGMMZKASJZIKKCGAPTQRCWA,1.0,5.0,4.0,1,1
AE5B3AFWNOHVT7M7BUPAPPJ7UZ6A,3.0,4.25,1.25,1,4
AHVFDNQV662UKXQOJBRNCLNORVPA,2.0,5.0,3.0,1,1
AGHUQFTARUUK3CGFIRIVQF5KZKPA,1.0,5.0,4.0,1,1
AH2GJEXGDOAOHHRSRVPUA7OWEC4Q,5.0,3.0,-2.0,1,4
AGVTKK4OPSWMZ6FM6QHLK4WZPVIQ,5.0,5.0,0.0,1,3
AF25G23P4CYLGH6HKKEHRBWZ6OCQ,5.0,5.0,0.0,1,1
AH4HTQOXVOKD5FCWME257I2WNOKA,5.0,5.0,0.0,1,2
AFFVREN3G73H53KNC3A5VYR6S6UQ,4.0,4.6667,0.6667,1,15
AEH3RFHYJ4QEFKIRR4XOJEEH4NNQ,2.7143,5.0,2.2857,7,1
AENV26M7WXE5SWH4ZGUVJA5MWWQQ,5.0,5.0,0.0,4,1
AHKWRZZNJ4366H4O4JX2GKFR4FAA,2.5,3.0,0.5,2,2
AG7ESPOOLO3NZ7RH7FPZKLHFELEQ,3.0,2.0,-1.0,1,3
AHPNBTSPZYALRJPAJPZPXH35N62Q,5.0,5.0,0.0,1,1
AHOJEZXXYYD3KNB4N5NUTLGNNZFQ,4.3333,4.0,-0.3333,3,3
AF2PXBQIEK4EDP6NOQCWNTKNZTZQ,4.5,3.0,-1.5,2,1
AHZEQH2NGI3K5F6CYSB5MJKLDTTA,5.0,5.0,0.0,1,8
AFABFUTI4Z37RAUTSWF6LTHUUYXA,1.0,5.0,4.0,1,3
AHDTVHXL6E3CAOPKT67RUCQQIS4A,5.0,1.0,-4.0,1,1
AFZG2RWOQQGLYFHTZAZQAXYHDQGQ,2.0,3.5,1.5,2,2
AGHZH5XIXVEYYOJTVJIIURH4I5YA,1.0,3.4,2.4,1,5
AHGFEQ3KJWY36SU3VCFLB7HZQROA,4.0,3.0,-1.0,2,2
AENG7OXZNC6OCX454SCYEN7FIT4Q,5.0,4.9,-0.1,1,10
AHSG3DYFQOQBBM3J5P3LEUTPEZEA,4.0,2.0,-2.0,1,1
AHRI5FHPXUMJ7UHI26ZRPYBSCJGQ,5.0,5.0,0.0,2,2
AHQFE6CNYXTRBPFFQCQBTXIFOREQ,4.0,4.5,0.5,1,2
AGC6JE6QM42IK4MGOMOAXNQB5P6A,1.0,1.0,0.0,1,1
AFCVBGFZKWBQXK5E4QPRCUMOP65Q,2.8095,2.5833,-0.2262,21,24
AGH5XDG7SLABMBJ6B6KPGQS2Q4AQ,3.0,5.0,2.0,2,1
AF6FWX2SMPTN2YYSTEBE7R36ZWEQ,5.0,5.0,0.0,1,1
AE5M5VWQPT3ZVUQSDVY3E6SZJ2VQ,4.25,4.3226,0.0726,8,31
AGK5O22S6US4HWCA2C54OE43G3GA,1.0,2.0,1.0,1,1
AEIUPEOATFW2PHNNHBWZQQEIHNDA,5.0,1.0,-4.0,1,1
AGJBW233MLIQOYOCYUGVUBN5IIFQ,2.0,3.0,1.0,1,1
AFASLF7II637EERWQAOFD3HC726A,1.0,5.0,4.0,1,3
AEIMQMRBDSMFPCY73ONJLR62M6AA,1.0,5.0,4.0,1,1
AEGSBBEWZLOPCQFRWZZ5ALUVKX2Q,3.1429,5.0,1.8571,7,1
AGONS6NPKJ2WYZDTCZJB3NG62OYA,5.0,4.1667,-0.8333,9,6
AGGKZKOQN7TAV74NRGVQM6K632FA,4.5,5.0,0.5,2,1
AE7QMPZBVICPBLG764Z4YPZS4EBQ,3.5,4.5,1.0,2,2
AHB2EDEXDHNBVSEVAAKJUU7BRVHQ,2.5,4.6667,2.1667,2,6
AFBF2WNHYGUX45LCSBO6J3JAHB4A,2.0,4.0,2.0,1,1
AHURTOGCNRZRS7QIYFE56T7DDBHQ,4.0,4.0,0.0,1,2
AHPEGEFFS2F7IM3UX74ZNLSWPLPQ,5.0,5.0,0.0,1,1
AEYBXK4NNN26K2BWEEV6LTCYRDZA,5.0,5.0,0.0,2,2
AF4TEBJQU5IBMWK3TGGWLWHOSV2A,5.0,4.0,-1.0,1,1
AFWBQ6HPGYHPNROXS24TDDAOO6MA,5.0,5.0,0.0,1,1
AETLJMK7LP4EDZO7GAMMYRC44V7Q,5.0,5.0,0.0,2,1
AGFSF5RY67OZP6BSY3UCAOCX62EA,4.0,5.0,1.0,1,4
AFXPS5B4PICQOVC7OQEJLR25FSIQ,5.0,5.0,0.0,1,4
AEAHFWKY2W2OC6WWRZCK7RQYWZMQ,5.0,3.875,-1.125,1,8
AFNAZBLH7GKVNDCQRJZAHY5DQ27Q,5.0,5.0,0.0,1,2
AEZG3XUEV2RB5DPMULUOIUVF46UQ,3.0,3.7143,0.7143,4,7
AFDIHBCLLQIT36RL7ASNIMEOQXRA,5.0,2.0,-3.0,1,2
AGAVVGW3TKIGHWBSTEX5JWIJJCGA,1.0,5.0,4.0,1,2
AGMA2TIDAUQHZPEVU5HIYORHJHIA,5.0,3.0,-2.0,1,1
AH7X6MS2TB7VANNEW574MEDUTIQQ,5.0,3.75,-1.25,3,4
AGR2TEN67UKLOEYUS5WLTZWT3J3Q,4.0,4.4,0.4,2,5
AG2LTR2ZKVTSO5SWVRHFXL3RCZBA,3.0,3.0,0.0,2,4
AF6JTKHFFXYUD6BK432WW6VENWLQ,4.5,5.0,0.5,2,1
AGXYXEWCBIDTZTEWHVRURZLUPEVQ,5.0,5.0,0.0,1,3
AEOHFRF42FUGP3ANKHW6CMYD7W2A,4.6667,4.8571,0.1905,3,7
AEDT25ADFB2LLU3RL4VPBB5B5UPQ,5.0,4.0,-1.0,4,4
AFQABKLSVLPXFZDPDKR2OUKVDPXQ,2.3333,4.1111,1.7778,3,9
AEOKAUAPOEKG3FQNWYVPPCMMFAUA,5.0,5.0,0.0,1,3
AE2TJ3TNAKEHQMEQ4KCNBCMPITWA,4.6667,5.0,0.3333,3,8
AHE6PMKO33BH2RLP4SANUPMMJQWQ,5.0,3.6667,-1.3333,2,3
AFHWUJDTUCYCC4AOTUPTB3ZPK7SA,5.0,4.5,-0.5,1,4
AHWRU6QD4O6H3LXG4RGYUZPTEAEQ,3.6667,3.7333,0.0667,3,15
AGLS747SOVH7KNKSWONHJB6ZW57A,2.0,4.0,2.0,1,1
AHU3Z2SUJCR3SZDIVB3F5F25DR5A,5.0,5.0,0.0,1,5
AEJ732IB6QBIUDNYTK247ZOMWQVQ,5.0,4.0,-1.0,1,4
AFQYXBLUWYDHWMSCT4TJUJKU5HSQ,5.0,4.5,-0.5,1,2
AEYSGQV4B4CZ7JDDZDWL635O7N7Q,5.0,5.0,0.0,1,1
AGZRZXWHV26UFIGJQIFL3ZRJLD4A,1.0,1.0,0.0,1,1
AGC25KP3WWVAY6KM4U7NLLOBERLA,2.0,5.0,3.0,1,4
AFMYZHXCFE5M7GNYNNOMM4MQFP5A,5.0,3.6667,-1.3333,1,3
AF52QW3WNPTE3WXO63XDVUWOLWAQ,5.0,5.0,0.0,1,1
AFFPFMTWZ4BKK6QIZ3AUKHGUEREA,5.0,3.1429,-1.8571,1,7
AF6ENVRZYMCXLAS5QUCPDK6BIMWQ,5.0,5.0,0.0,1,1
AHZFJUIVWYVLZHBUOJTSQN22RGDA,5.0,5.0,0.0,2,1
AHDS3L25HLY2LQPIVJ7X7CA5CFQA,4.0,4.2,0.2,2,5
AHUMDTIYOHBUZB5SGKF3PAIBHIAQ,5.0,5.0,0.0,1,4
AGIK5JKWGXQ62VYGHK5R7MF47CXQ,5.0,4.25,-0.75,1,4
AH656O7JA3ZDOGZIUA66NWW3O57Q,3.0,4.25,1.25,2,4
AHPXX2MJQJGN6IPPWKMCUZDEHXMQ,4.0,1.0,-3.0,1,1
AEVFRKQKQR4MS42JEGRJ6QJEVPVQ,1.0,4.1667,3.1667,1,6
AGZP6CQF4BDESOCDBQAJD3BTUJYA,5.0,5.0,0.0,1,7
AEXFY7FXSUNMU4VK46UETKV3REBQ,4.0,5.0,1.0,1,1
AGEVVKUXJU2AOZL3SOIXWSNMPRZQ,4.0,4.2941,0.2941,1,17
AGGHJD3UAFFFG5NUGZNOGW7J5QFA,5.0,4.0,-1.0,1,1
AF4VP57CKEPDOXROEA77SIHKCPIA,5.0,4.0,-1.0,1,4
AGND6T5NQVO2FUZHXHVMNT5LF4WQ,3.5,5.0,1.5,2,1
AEJHQ54MGOVPTI5XW5Q3UDQQHAIQ,5.0,5.0,0.0,2,3
AGQSXY6R6IRJEOACVEZXQOBQLG3Q,5.0,5.0,0.0,1,1
AF43FBFWXVWBJ2IAKEY3TOFBHWCQ,5.0,5.0,0.0,5,2
AHXP2WKKUFBRICLYLP5CQFLWB5GA,5.0,5.0,0.0,2,2
AH2DTJ2VU3INGFWIPJPGY4CME37Q,5.0,5.0,0.0,2,4
AFNHWZK2Y3C6XNZ2PKBMPCXA5HIA,5.0,5.0,0.0,1,2
AEGOZHGBSMTIB2PFTJPULVZ3FYUQ,4.75,4.75,0.0,4,8
AFR5QF2I5CJNDUEISKRQXSKKX7EA,2.0,5.0,3.0,1,3
AHI7KYNFGQ6TKX5IA7YQH6BSNTTA,5.0,5.0,0.0,1,2
AGUOT4TLR6CIWR55JCSHRDZWGPOA,3.0,4.6667,1.6667,2,12
AHEKLYLJC7C3C7OJTSMPPRS2TBTQ,3.0,4.36,1.36,2,25
AGVF7N4L6BOM646L2LXLIX2X7KEQ,3.0,2.6667,-0.3333,3,3
AEND4F26MOL4N5PW2R4YNVHAI5DQ,3.1429,3.5385,0.3956,7,13
AHEK7PDAE3PWO7U6AWFKOSCSZY4Q,5.0,3.0,-2.0,1,2
AEY3ZACAYIZZC4ZUJ5XZXQTL4ABA,1.0,4.0,3.0,1,1
AFRUF5MUQGCCBDUGRLNFZZH6XVMQ,4.5,5.0,0.5,4,2
AERAIPXKW7FPXXAPUDFU3RAYMO7Q,3.5,3.5556,0.0556,2,9
AHBDYWSEN27YCC3OUZTEXQAA2P2A,5.0,3.8571,-1.1429,2,7
AGKV3IZD4CPPSBALORQCKA72QMPQ,3.0,4.2,1.2,2,5
AE6DO43XH46BPVVEQL3J6FTIWZPQ,1.0,5.0,4.0,1,1
AG3DAKZY2OR35DM4FQADC6ZZ2KWA,4.4286,4.4,-0.0286,7,15
AECBECGEIAETYTVG5UFUOP67J32A,5.0,4.0,-1.0,2,3
AGMZBUEW52RMI3B3PWKFNIVVSOJA,5.0,5.0,0.0,1,8
AFBZGGRXLFV5JVMVYZMXQ3I2MMCA,5.0,5.0,0.0,1,3
